LA,ESTAB,URN,PERCTOT,PPERSABS10
909,3020,112254,2.1,SUPP
909,3021,112255,3.4,2.9
909,3023,112256,3.2,SUPP
909,3030,112257,2.1,0
909,3031,112258,3.5,5.8
909,3032,112259,3.1,10.3
909,3037,112260,4.1,4.8
909,3052,137537,4.6,5.7
909,3054,112262,2.6,SUPP
909,3056,112263,4.5,6.4
909,3057,112264,3.9,4.5
909,3058,112265,5.2,13
909,3059,112266,3.1,7.3
909,3061,112267,5.1,15
909,3064,112269,4,7.3
909,3100,112270,2.9,0
909,3101,112271,4,8.5
909,3102,112272,4.9,10.8
909,3103,112273,3.9,8.7
909,3112,112274,3.7,5.1
909,3114,112275,2.8,SUPP
909,3115,112276,3.9,SUPP
909,3116,112277,4.9,10.8
909,3122,112279,3.9,SUPP
909,3123,112280,4.4,5.6
909,3124,112281,3.9,7.7
909,3125,112282,5.6,10
909,3126,112283,3.7,10.2
909,3128,112284,3.1,SUPP
909,3130,112286,3.8,7.7
909,3132,112287,4.4,10.4
909,3150,112289,4.4,8.9
909,3200,112290,4.3,11.1
909,3204,112293,3.2,SUPP
909,3206,112294,4.3,4.6
909,3209,112296,5.2,15.6
909,3210,112297,4.1,6.7
909,3211,112298,3.5,3.6
909,3212,112299,3.1,2.7
909,3301,112300,8,20.8
909,3304,112301,3.3,SUPP
909,3305,112302,2.8,SUPP
909,3309,112303,3.8,7
909,3310,141711,4,6.6
909,3315,112305,5.7,16.1
909,3316,112306,3.8,SUPP
909,3319,112307,3,2.3
909,3322,112308,3.6,0
909,3324,112309,4.1,7
909,3328,112310,4.4,16.5
909,3352,137686,2.7,2.7
909,3354,112313,4,5.7
909,3355,112314,4.5,9.6
909,3356,112315,4.2,SUPP
909,3357,112316,3.5,SUPP
909,3358,112317,3.6,4.2
909,3359,112318,3.6,9.1
909,3360,112319,3.5,SUPP
909,3361,112320,3.3,0
909,3362,112321,3.8,SUPP
909,3365,112322,3.5,6.7
909,3367,112323,3.9,3.9
909,3368,112324,4,6.9
909,3370,112325,3.9,4.6
909,3372,112326,4.2,SUPP
909,3373,112327,4.4,7.1
909,3374,112328,3.3,4.2
909,3381,112331,4.8,SUPP
909,3400,112332,5,11.4
909,3401,112333,4.4,SUPP
909,3402,142106,4.1,5.4
909,3404,112335,6,19.4
909,3405,112336,4.2,4.8
909,3410,112337,5.2,13.1
909,3414,112338,5.6,13.6
909,3415,112339,5,12.2
909,3416,112340,4.2,8.4
909,3450,112341,4.2,7.9
909,3451,112342,3.1,4.3
909,3452,112343,3.1,SUPP
909,3453,112344,5.7,14
909,3500,112345,4.3,8.6
909,3506,112348,4.7,13.2
909,3508,112349,3.1,0
909,3510,112350,4.7,4.2
909,3514,112351,4,7.4
909,3516,112352,3.9,SUPP
909,3519,112353,4.2,8
909,3520,112354,4.9,12.3
909,3521,112355,5.2,13.6
909,3550,112356,3.2,SUPP
909,3551,112357,5,9.2
909,3552,112358,3.3,5
909,3556,140306,3.7,7.1
909,3557,112361,3.3,4.5
909,3601,112362,5.1,9.2
909,3602,112363,4.6,11
909,3603,112364,3.8,4.7
909,3606,112365,4.2,9.2
909,3607,112366,3.3,4.9
909,3652,112369,4.1,8.6
909,3653,112370,5.1,13.7
909,3654,112371,4.4,7.6
909,3656,112372,3.4,3.7
909,3661,134214,4.6,5.5
909,3662,134739,4.5,7.9
909,3663,134789,3.9,6.5
909,4000,140406,6.1,20.8
909,4001,112375,5,9.3
909,4002,140600,7,18
909,4003,141041,5.3,12.6
909,4007,141499,6,15.2
909,4008,112377,6.2,15.9
909,4011,112378,7.6,26
909,4013,143749,6,17.6
909,4056,112379,6.7,23.2
909,4060,137269,8.1,23.2
909,4103,142306,5.5,14.8
909,4104,112382,5.6,14.1
909,4150,112383,5.8,14.8
909,4151,112384,6.5,15.1
909,4152,112385,4.5,9.9
909,4204,112388,6.7,22.6
909,4310,112393,6.6,17.6
909,4501,112397,5.9,14.5
909,4622,112398,7,20.5
909,4630,112399,6,11.3
909,4634,112400,5.8,16.4
909,4810,112401,6.8,18.9
909,5200,112402,3.8,5
909,5201,112403,4.8,8.9
909,5202,112404,4.4,10.7
909,5203,112405,3.3,4.9
909,5204,112406,4.1,6.1
909,5205,137513,4.2,10.6
909,5206,112408,3.8,6.3
909,5207,112409,4.4,6.9
909,5208,112410,4,6.8
909,5209,136784,3.7,2.3
909,5210,112412,4,4.6
909,5211,137602,4,6.5
909,5212,112414,3.3,SUPP
909,5213,112415,5.7,14.3
909,5215,112417,5.1,12.8
909,5216,138159,5.4,18.5
909,5217,112419,3.9,6.3
909,5218,112420,3.4,3.3
909,5219,112421,5.1,11.7
909,5220,137653,3.4,7
909,5221,112423,5,13.1
909,5223,138896,2.9,SUPP
909,5225,112119,3.5,6.3
909,5226,112138,4.8,13.8
909,5400,136671,5.7,14.8
909,5401,136732,3.6,5.6
909,5402,137369,6,17.6
909,5404,136526,5.9,14.6
909,5405,137205,5.6,14
909,5406,137107,5.5,12.7
909,5407,137251,5.5,12.7
909,5410,137338,5.4,10.9
909,5411,136357,5.3,14.3
909,5412,137252,6,16.5
909,5413,137254,5.3,13.6
909,5414,136902,5.3,10.2
909,6025,141106,4.3,9.2
909,6905,135620,6,17.5
909,6906,135621,7.9,23.6
909,6907,135632,4.6,11.4
909,6908,135940,5.5,16.1
909,7001,141993,9.4,36.6
909,7002,112464,11.2,24.7
909,7006,112465,6.6,17.2
909,7013,112466,11.9,31.9
909,7022,112468,8.7,21.8
916,2000,115481,6.5,22.6
916,2001,138674,5.3,11.6
916,2002,115482,5.8,21.1
916,2003,138782,8.4,27
916,2004,115483,4.2,8.3
916,2005,115484,7,18.4
916,2006,138786,6.3,19
916,2008,115486,4.7,11.5
916,2009,139337,4.2,8.1
916,2010,139643,4.3,8.8
916,2013,115487,4,6.8
916,2019,139693,4.4,9.6
916,2022,141696,4.7,10.9
916,2025,115491,4,5.5
916,2026,115492,4.1,8
916,2028,115494,4,7.6
916,2029,143655,4.1,SUPP
916,2030,115495,4.2,7.2
916,2031,115496,3.7,5.4
916,2032,140789,5.9,22.2
916,2033,115498,3.1,SUPP
916,2034,115499,4,5
916,2037,144472,6.5,20.9
916,2038,145123,5.2,13.1
916,2039,145408,3.9,10.2
916,2040,115500,3.1,5
916,2041,115501,2.8,3.3
916,2042,115502,4.2,5.6
916,2043,143207,3.8,8.4
916,2044,115504,3.8,8.5
916,2045,115505,4,7.6
916,2046,139291,3.5,3.1
916,2047,115507,2.7,3.8
916,2050,115509,3.5,2.7
916,2051,115510,6,25
916,2052,115511,4.6,8.5
916,2053,115512,3.3,3.7
916,2056,115515,3.4,SUPP
916,2058,145729,3,5.6
916,2061,139150,4.8,12.6
916,2062,115518,6,15.4
916,2064,115519,5,10.1
916,2065,115520,3,2.4
916,2066,115521,3.8,6.1
916,2067,115522,2.9,SUPP
916,2068,115523,3.7,2.5
916,2069,137207,3.7,3.3
916,2070,115525,3.5,4.4
916,2072,115526,4.2,6.6
916,2073,115527,4.1,6.3
916,2075,115529,2.8,3.1
916,2077,115531,4,9.7
916,2081,115533,3.4,3.9
916,2084,115534,5.4,18.2
916,2085,115535,3.5,8.3
916,2086,115536,4.2,5.7
916,2089,115538,5.8,9.7
916,2090,115539,4.4,10.7
916,2091,115540,4.5,4.3
916,2094,115541,4.7,10.8
916,2097,115543,3.8,6.3
916,2098,115544,3.1,2.5
916,2099,115545,3,3.2
916,2101,115547,3.6,4.5
916,2102,115548,18.7,47.5
916,2103,115549,4.9,10.9
916,2105,115550,4.4,8.3
916,2106,115551,5,12.4
916,2107,115552,4,8.3
916,2108,115553,5.3,8.6
916,2109,115554,4.1,6.5
916,2110,115555,4.5,4
916,2111,142451,4.3,11.2
916,2113,137854,3.4,SUPP
916,2114,115559,4.4,9.1
916,2116,115560,4.9,10
916,2117,115561,4.5,10.4
916,2118,115562,3.9,7.8
916,2119,115563,4.8,10.5
916,2122,115564,3.8,9.1
916,2123,115565,3.8,5.5
916,2125,140511,3.1,4.3
916,2130,115568,3.1,3.7
916,2132,115569,4.3,7.2
916,2134,115570,4.6,7.4
916,2135,137271,3.9,7.5
916,2136,115572,3.4,5.3
916,2137,115573,5.6,14.3
916,2138,115574,4.4,7.3
916,2139,115575,5.3,14.2
916,2141,115576,4.6,7.5
916,2142,115577,3.5,3.2
916,2143,115578,4.5,10.7
916,2144,137173,3.7,4.2
916,2145,115580,4,9.7
916,2146,115581,4.9,11.9
916,2147,115582,3.8,7.6
916,2150,115585,4.3,9.7
916,2151,115586,3.3,2.2
916,2155,115590,3.1,2.9
916,2157,137255,5,12.8
916,2158,144898,5.4,18.3
916,2160,115594,4,4.7
916,2164,137194,4.5,9.8
916,2165,115598,2.6,SUPP
916,2168,137432,3.5,4.4
916,2171,115600,5,10
916,2172,115601,4.3,7.8
916,2173,115602,4.9,11.3
916,2175,115603,4.7,11.3
916,2177,131249,6.1,22.4
916,2178,131250,6.3,19.3
916,2179,131782,3.6,7.5
916,2180,131783,2.9,3.2
916,2181,131784,3.4,2.2
916,2184,133395,2.5,SUPP
916,2185,136074,3.2,6.7
916,2200,135727,4.6,12.6
916,3004,115605,3.7,9.8
916,3006,115606,5.2,17
916,3010,115607,6.4,18.7
916,3011,115608,3.6,3.9
916,3017,115609,4,SUPP
916,3018,115610,4.4,8.8
916,3019,115611,3.7,SUPP
916,3020,115612,3.8,9.3
916,3021,139524,4.5,4.6
916,3024,115614,5,12.7
916,3025,115615,3.4,4.4
916,3026,115616,3.5,7
916,3027,115617,2.2,SUPP
916,3030,115619,3.5,SUPP
916,3034,115621,3.3,4.9
916,3035,115622,3.2,3.8
916,3038,139987,4.5,12.2
916,3039,115626,4.1,7.2
916,3040,115627,3.6,4.3
916,3041,115628,3.1,5.7
916,3042,115629,3.8,SUPP
916,3044,115631,4.6,6.3
916,3045,115632,4.1,SUPP
916,3047,142434,3.4,5.4
916,3048,115635,4,5.5
916,3050,115636,2.7,0
916,3052,115637,4.3,8.6
916,3053,115638,5.9,28.2
916,3054,115639,6.5,24.3
916,3055,142438,5.2,17
916,3056,115641,3.7,7.5
916,3057,115642,5.1,10
916,3060,115643,5.3,16.3
916,3061,137477,3.6,7.1
916,3063,115645,4.2,10.8
916,3064,137132,3.6,8.5
916,3065,115647,5.2,14.8
916,3067,115648,6,11.1
916,3068,115649,4.8,14.2
916,3069,115650,5.1,14.9
916,3070,115651,2.9,0
916,3071,115652,2.9,SUPP
916,3072,115653,3.8,8
916,3073,115654,4,5.8
916,3074,115655,3.7,2.7
916,3076,115657,4.4,9.8
916,3077,115658,3.8,7.1
916,3078,115659,5.2,12.4
916,3080,115660,3.9,7.9
916,3081,115661,5.2,18.8
916,3084,137102,3,2.8
916,3086,115663,3,SUPP
916,3087,115664,3.2,11.8
916,3089,115665,6.5,17.6
916,3093,115666,4.1,11.8
916,3094,115667,2.5,1.6
916,3096,144089,3.2,5.1
916,3097,115669,3.4,7.5
916,3099,115670,3.7,SUPP
916,3101,143208,3,2.2
916,3308,115673,4.2,6.1
916,3310,115674,3.6,7
916,3311,115675,5.9,26.8
916,3313,115676,3.9,5.9
916,3314,115677,4.5,10.3
916,3315,115678,2.9,2.3
916,3316,115679,2.6,1.6
916,3317,115680,4.8,11.4
916,3319,115681,2.8,2.2
916,3322,115682,3.6,5.3
916,3323,115683,5,4.4
916,3326,141575,3.9,7.6
916,3327,115685,4.1,5.2
916,3328,115686,3.1,SUPP
916,3330,115687,3.4,4.4
916,3331,115688,4.5,7.1
916,3334,115689,2.8,SUPP
916,3335,115690,3.4,SUPP
916,3337,115692,3.6,12.1
916,3338,115693,3.4,2.8
916,3340,115694,3.7,6.9
916,3341,115695,2.9,3.2
916,3343,115696,2.9,3.3
916,3344,115697,4.3,6.8
916,3345,115698,2.8,SUPP
916,3346,115699,3.1,3.3
916,3348,115700,3.5,4.2
916,3350,115701,3.3,SUPP
916,3352,115703,2.5,0
916,3353,115704,3.7,4.9
916,3354,115705,3.3,4.9
916,3355,137373,4.3,10.8
916,3356,115707,3.8,7.4
916,3357,137410,5,11.7
916,3358,137031,3.2,4.8
916,3359,115710,4.9,13.3
916,3360,115711,3.3,6.6
916,3363,115712,3.7,6.7
916,3364,115713,3.7,6.8
916,3365,115714,4.3,6.6
916,3366,137149,3.9,5.4
916,3367,115716,6.8,21.6
916,3368,140797,3.7,5.2
916,3369,134527,5.1,13.2
916,3370,134928,4.7,10.1
916,3372,135266,3.7,5.6
916,3373,135353,4.4,9.8
916,3374,135437,4.1,7
916,3375,135985,4.4,9.7
916,4001,136306,4.6,8.6
916,4002,136666,4.7,10.8
916,4005,138421,6.2,16.8
916,4006,138496,5.5,14.9
916,4007,140011,6.6,16.4
916,4009,144013,7.2,19.7
916,4010,144761,9,32.4
916,4012,115720,5.7,16.6
916,4017,145480,8.5,27.6
916,4024,136772,5.3,13.5
916,4032,115723,6.1,19.4
916,4064,137298,5.9,16.3
916,4068,137059,4.3,8.3
916,4513,137097,5.8,12.7
916,4600,136982,5.7,13.7
916,5200,136528,5.3,15.8
916,5201,115731,3.9,9.3
916,5203,115733,4.4,11.2
916,5204,115734,2.7,1.8
916,5205,115735,2.8,3.4
916,5206,137266,2.6,1.6
916,5207,136999,2.7,1.7
916,5208,115738,3.9,6.6
916,5209,115739,3.6,3.9
916,5210,115740,3.4,5.5
916,5211,115741,4.3,11.4
916,5212,115742,3,7.7
916,5213,139170,4.3,10.1
916,5214,115744,2.8,2.7
916,5215,138940,4.4,8.9
916,5216,139165,4.8,9.7
916,5217,141547,4,6.9
916,5219,115749,4.2,9
916,5220,115750,5.1,16.5
916,5221,135857,6.5,23
916,5400,136767,4.1,5.6
916,5401,137123,4.5,8
916,5402,136874,3.7,5.7
916,5403,136353,4,4.5
916,5404,136578,3.2,4.2
916,5405,137752,5.8,17.6
916,5406,137033,4.8,9.7
916,5407,115758,6.3,16.2
916,5408,136474,3.4,5.9
916,5409,137634,4.3,10.6
916,5410,136292,5,10.1
916,5411,138746,5.9,15
916,5412,136623,5.9,15
916,5414,136960,5,12.1
916,5415,137382,4.4,4.9
916,5417,136764,6.2,19.1
916,5418,136725,6.8,19
916,5419,137217,5.6,14.9
916,5420,136527,5.3,13.9
916,5421,115772,6.8,20.6
916,5422,137387,4.6,9.7
916,5424,115775,6.8,18.1
916,5428,136985,5.1,14.3
916,6049,140202,7.9,18.4
916,6905,136016,5.9,16.7
916,6906,136199,11.6,36.8
916,7000,138428,8.3,SUPP
916,7001,138429,9.3,21.2
916,7003,138430,9.9,36
916,7006,115813,11.1,55.6
916,7015,115821,9,33.3
916,7017,115823,8.4,28.2
916,7018,115824,8.4,26.5
916,7019,115825,7,24.8
916,7022,115828,12.1,28.6
916,7023,131549,5.6,15.8
916,7024,131557,7.5,20.9
916,7025,134190,10.2,32.4
919,2000,117083,4.2,7.9
919,2001,139545,4.3,9.3
919,2002,117084,3.1,4.3
919,2003,136857,5,10
919,2004,138201,3.4,6.1
919,2005,131505,4.5,10.5
919,2007,132105,6.3,18.4
919,2008,132091,4.6,9.8
919,2009,138539,3.5,3
919,2011,117087,5.4,11.5
919,2012,117088,4.2,5.6
919,2013,117089,4.3,8.8
919,2014,117090,3.7,4.2
919,2016,117091,5.5,16.7
919,2017,117092,5.2,14.6
919,2019,117093,2.8,2.2
919,2020,117094,5.4,14.8
919,2022,117096,3.9,5.7
919,2023,117097,3.7,7.9
919,2024,144419,5.7,18.4
919,2025,117098,3.6,3.3
919,2026,133323,4.7,10.4
919,2027,133488,6,17.4
919,2028,138231,4.1,10.3
919,2029,138389,5,11.2
919,2030,117099,4.2,7.8
919,2031,117100,3.3,4.3
919,2032,117101,6.4,20.5
919,2033,117102,4.1,7
919,2034,117103,3,2.3
919,2035,138507,6,15.2
919,2036,139550,4.5,9.3
919,2038,140611,3.8,4.6
919,2039,117105,4,9.3
919,2040,117106,4.5,6.4
919,2041,117107,2.9,5.4
919,2042,140955,4.7,8.8
919,2043,140956,5.1,16.6
919,2044,117108,3.1,3.3
919,2045,117109,4.4,11.6
919,2047,117110,4.6,9.5
919,2049,140954,5,8.6
919,2050,117111,3.2,5.4
919,2051,142221,4.6,16.1
919,2053,117112,5.2,15.4
919,2054,142862,2.3,SUPP
919,2055,117113,3.6,7.1
919,2056,117114,3.6,4.1
919,2057,117115,3.2,3.2
919,2060,143648,3.5,3.7
919,2061,117117,3.9,4.2
919,2062,117118,3.3,3.4
919,2063,143856,4.9,11.4
919,2064,117119,3.6,3.3
919,2066,117120,3.8,6.8
919,2067,144903,5.1,12
919,2068,144904,4.6,6.9
919,2069,117123,5.3,14.5
919,2071,144959,9.2,37.3
919,2072,117125,3.5,4.6
919,2073,117126,3.7,6.8
919,2074,117127,4.2,6.8
919,2077,117128,3.9,4.6
919,2078,117129,5.6,8.8
919,2079,117130,3.7,7.1
919,2080,144960,3.3,3.6
919,2081,145409,4.2,8.9
919,2082,117131,2.8,3.3
919,2083,117132,3.9,6.3
919,2084,117133,3.1,2.8
919,2085,117134,3.6,6.1
919,2086,145487,4.4,8.9
919,2090,117135,3,3.7
919,2091,117136,4,7
919,2093,138205,3.2,5.5
919,2094,138206,3.2,3.7
919,2095,117139,3.5,7.9
919,2096,117140,3.3,5.5
919,2098,117141,3.9,6
919,2099,139159,4.7,10.8
919,2100,117143,3.4,3.8
919,2101,117144,3.1,5.6
919,2102,117145,6.1,17.6
919,2103,117146,5.4,16.5
919,2105,117147,4,7
919,2106,117148,4.3,8.4
919,2107,117149,3.7,5.7
919,2108,117150,4.1,8.9
919,2109,117151,6.2,12.9
919,2110,143785,4.8,11.9
919,2111,117153,3.9,SUPP
919,2114,117154,6,16.1
919,2115,145352,3.6,5.3
919,2116,117156,4.3,9.6
919,2117,117157,3.8,5.7
919,2120,117158,3.9,7.7
919,2122,117159,4.9,12.4
919,2123,117160,3.8,4.8
919,2124,117161,5.6,16.9
919,2125,117162,4.4,8.2
919,2126,117163,5.3,10.2
919,2130,117165,3.6,4.2
919,2131,117166,3.9,5.5
919,2132,117167,3.6,3.5
919,2133,117168,5.3,12.5
919,2135,144905,3.9,8.1
919,2137,144906,5.8,17.6
919,2139,117171,4,7.6
919,2140,117172,6.4,19
919,2142,117174,3.3,4.8
919,2143,117175,4.8,11.9
919,2145,117176,4.3,6.8
919,2146,117177,4.2,7.8
919,2147,117178,4.5,8.9
919,2151,117180,4.7,11.2
919,2153,117181,3.5,5.5
919,2154,117182,5.4,13.6
919,2155,117183,5.1,12.6
919,2156,145351,4.5,8.7
919,2165,117186,5.1,13.2
919,2166,117187,4.4,9.7
919,2168,117188,4.2,10.4
919,2169,117189,4.6,9.3
919,2177,117193,7.5,19.7
919,2178,117194,5.9,13.7
919,2181,117195,4.8,8.2
919,2184,117197,3.7,8.9
919,2188,117200,5.9,17.9
919,2193,117202,4.8,12.4
919,2198,117206,4.3,9.4
919,2203,117211,2.9,1.1
919,2206,117212,3.6,5.5
919,2210,117214,4.3,11.8
919,2219,117217,4.8,14.2
919,2223,117218,3.5,SUPP
919,2224,117219,3.8,6.1
919,2225,117220,4.2,5.9
919,2226,117221,4.5,9.8
919,2227,117222,2.7,2.5
919,2228,117223,4.7,9.1
919,2229,117224,3.2,5.4
919,2235,143786,4.8,11.3
919,2237,117227,3.7,7.9
919,2240,117229,4.8,10.2
919,2242,117230,2.8,3.9
919,2243,117231,4.8,12.5
919,2250,117233,4.6,9.1
919,2251,117234,4.6,10.1
919,2252,117235,2.8,2.2
919,2253,117236,5,13.9
919,2258,117240,2.9,3.3
919,2261,117242,3,4.6
919,2263,117243,4.1,6.2
919,2266,117245,3.1,2.6
919,2274,117249,3.4,6.4
919,2280,117250,3.2,2.5
919,2283,117252,4,9.1
919,2287,117253,3,3.3
919,2288,117254,3.8,5.2
919,2289,117255,4.7,9
919,2293,117256,3.8,7.1
919,2296,145257,5,13
919,2299,117258,3.1,4.1
919,2300,117259,4.1,8.1
919,2301,117260,3.2,4.6
919,2302,117261,4.8,10.2
919,2304,117263,5.3,16.5
919,2308,117266,5.4,16.9
919,2311,117268,4.2,6.6
919,2312,117269,5,10.8
919,2314,117270,4.3,12.6
919,2316,117271,4,7.9
919,2317,117272,3.9,7.3
919,2322,117274,3.4,4.1
919,2323,117275,4.9,12.1
919,2326,117276,3.3,3.2
919,2327,117277,4.4,9.9
919,2331,117278,3.4,5.3
919,2332,117279,3.7,5.7
919,2333,117280,4,8.1
919,2336,117281,2.9,2.2
919,2337,137238,4.8,11.3
919,2338,117283,4.5,8.8
919,2339,117284,4.8,12.1
919,2341,117285,4.6,9.1
919,2343,117286,5.1,13.2
919,2344,140708,2.5,1.9
919,2345,117288,3.9,7.9
919,2348,117289,3.8,3.8
919,2349,117290,5.6,14.9
919,2353,117292,3.6,2.8
919,2354,117293,4.4,7.7
919,2356,117294,3.1,3.8
919,2360,117296,3.9,5.6
919,2362,117297,4.2,8.8
919,2364,117298,2.8,1.3
919,2365,117299,4.1,6.9
919,2372,145256,4,8.6
919,2373,117301,4.8,11.4
919,2375,117302,4.3,6.6
919,2378,117303,3.5,4.9
919,2379,117304,3.6,6
919,2380,117305,4.1,6.9
919,2381,117306,4.6,12
919,2384,143410,3.6,5.3
919,2385,144908,3.9,5.8
919,2386,117309,4.3,4.7
919,2387,117310,4,6.6
919,2389,117311,3,2.6
919,2390,140707,2.8,3.3
919,2391,117313,5.3,9.1
919,2392,117314,2.2,3.4
919,2393,117315,3.4,5.1
919,2394,117316,4.9,11.9
919,2395,117317,4.7,6.3
919,2397,117319,3.3,4.8
919,2398,143603,4.9,11.8
919,2401,117321,5.1,9.9
919,2405,117322,5.1,12.9
919,2406,117323,3.8,6
919,2407,117324,4.7,9.8
919,2410,117325,3.5,9
919,2411,117326,3.8,6.6
919,2412,117327,4.3,9.7
919,2414,117328,3,5.5
919,2415,117329,3.1,6.5
919,2416,117330,3.6,5.8
919,2417,117331,3.2,5.7
919,2421,117332,5.9,15.5
919,2422,117333,4.5,13.2
919,2424,117334,4.5,9.5
919,2426,117335,4.4,7.8
919,2427,117336,5.9,14.4
919,2428,117337,2.8,2.6
919,2429,143409,4.2,8.5
919,2432,117339,4.1,6.8
919,2433,117340,3.9,4.9
919,2436,145255,3,2.6
919,2437,117342,2.4,1.6
919,2442,117345,4.2,7.9
919,2443,117346,3.1,5
919,2444,117347,4,5.1
919,2446,117348,5.5,15.9
919,2448,117349,4.2,13.5
919,2451,117352,4,6.9
919,2452,117353,3.9,7.1
919,2454,137943,3.7,4.9
919,2457,117358,2.6,0.7
919,2462,117361,3.5,4.8
919,2464,117363,4.6,10.6
919,2465,117364,4.3,9.8
919,2466,117365,3.4,3.4
919,2467,117366,4.5,11.3
919,2468,117367,4.7,9.7
919,2469,117368,4,8.9
919,2980,117369,4.1,7.7
919,2982,117370,3.2,6.5
919,2985,117371,6.1,23.7
919,2991,117374,2.8,2.4
919,2994,117376,3.6,6.8
919,2995,117377,5.8,10.7
919,2996,117378,3.6,4.8
919,2997,117379,4.7,11.3
919,3000,117382,3.9,4.8
919,3003,117383,4.1,8
919,3004,117384,4.7,12.5
919,3005,117385,4.8,11.5
919,3006,117386,4.1,15.2
919,3007,117387,3.5,3.5
919,3008,117388,5.5,14.3
919,3009,117389,3,SUPP
919,3011,117390,3.8,4.9
919,3012,117391,3.8,5.8
919,3013,117392,3.2,5.5
919,3015,117393,11.1,38.5
919,3016,117394,3.5,SUPP
919,3018,117395,3.9,5.1
919,3020,117396,3.5,6.6
919,3025,117397,6,21.1
919,3026,117398,4.6,9.1
919,3029,117400,5.2,12.4
919,3030,117401,2.8,4.3
919,3032,117402,3.4,8.8
919,3034,117403,5.4,7.7
919,3037,117404,5.7,14.4
919,3038,117405,4.7,10.9
919,3039,117406,4.2,8.8
919,3040,117407,4.6,10.6
919,3041,117408,3.8,7.8
919,3042,117409,3.1,2.5
919,3043,117410,3.8,7.5
919,3045,117412,7,16.7
919,3047,117413,3.7,6
919,3049,117414,4.6,9.9
919,3053,117415,3.9,6.3
919,3054,117416,4.2,7
919,3301,117417,3.9,5.5
919,3302,117418,4.1,6.6
919,3303,117419,2.6,SUPP
919,3304,131955,3.2,3
919,3306,117420,5.1,4.5
919,3307,117421,4,4.4
919,3308,117422,6.4,31.6
919,3314,117423,3.6,4.6
919,3315,117424,3.7,5.8
919,3318,117425,4.3,6.7
919,3319,117426,2.8,1.6
919,3326,117428,4.2,6.4
919,3327,117429,3.1,3.8
919,3329,117430,3.9,4.8
919,3333,117431,4.9,12.3
919,3334,117432,4.8,8.2
919,3335,117433,5,11.4
919,3336,117434,2.3,SUPP
919,3339,117435,2.8,7.4
919,3341,117436,3.1,3.4
919,3344,117437,3.7,6.1
919,3345,117438,4.4,7.8
919,3347,117439,4.6,11.3
919,3348,117440,3.8,4.8
919,3349,117441,3.3,3.4
919,3350,117442,3.8,5.6
919,3352,117443,4,4.5
919,3353,117444,3.3,5.1
919,3357,117445,3.8,2.9
919,3358,117446,4.2,10.5
919,3359,117447,4,5.1
919,3360,117448,3.7,6.2
919,3361,117449,3.6,3.3
919,3362,117450,3.6,6.7
919,3363,117451,3.6,4.6
919,3364,117452,4.5,5.1
919,3366,117453,6.3,16.4
919,3367,117454,3.3,5.2
919,3368,117455,4.5,8.9
919,3369,117456,4.7,9.3
919,3370,117457,5.2,11.2
919,3371,117458,3.7,5.7
919,3373,117459,4.8,7
919,3376,117460,4,4.4
919,3378,117461,4.5,7.4
919,3379,117462,3.8,4.6
919,3380,117463,4.2,4.5
919,3382,117464,3.8,7.8
919,3383,117465,4.2,6.8
919,3384,117466,3.2,2.7
919,3385,117467,3.3,5.5
919,3386,117468,3.6,2.9
919,3388,117469,3,2.6
919,3389,117470,3,6
919,3391,117471,4.7,10.7
919,3393,117472,3.3,3.7
919,3394,117473,3.7,6.1
919,3397,117474,3.7,8.1
919,3398,117475,3.3,5.3
919,3399,138322,2.8,3
919,3400,138354,2.6,2.2
919,3401,117478,3.2,2.5
919,3402,117479,3.9,5.8
919,3403,117480,3.7,6.3
919,3404,117481,4.7,11.5
919,3406,140238,3.5,6.6
919,3408,117483,5.5,11.7
919,3409,117484,3.4,3.3
919,3410,117485,3.9,7.1
919,3413,138316,4.5,9.7
919,3415,117488,5.6,13.1
919,3416,117489,4.4,7.2
919,3419,117490,4.4,7.9
919,3421,117491,3.5,5
919,3423,117492,3.5,4.9
919,3424,117493,3.7,4.4
919,3428,117495,3.4,3.9
919,3975,117496,3.7,4.9
919,3976,117497,7.1,14.4
919,3977,117498,3.9,5.8
919,3978,133773,4.7,10.1
919,3979,141851,3.4,3.8
919,3981,144907,4.3,8.1
919,3982,134716,5.2,13.5
919,3983,135083,5,9.3
919,3984,135084,4.6,8.3
919,3985,127416,4,8.6
919,3986,137351,3.9,8.4
919,3987,135221,5.2,14.8
919,3988,135222,5.5,14.6
919,3989,135223,5.2,16.9
919,3990,135224,5.6,18.7
919,3991,144909,5.2,15.4
919,3992,135528,3.7,4.7
919,4000,117499,5.1,12.2
919,4001,138747,9.4,25.1
919,4003,138582,4.8,10.3
919,4004,139416,12.2,37.3
919,4005,117500,5.1,12.4
919,4006,139873,5.6,13.5
919,4007,139662,5,13.9
919,4008,139154,4.6,9
919,4009,137288,4.4,8.7
919,4010,117504,6.8,18.7
919,4011,137038,4.4,8.8
919,4013,137985,5.3,18.5
919,4014,137847,5.7,15.9
919,4016,136608,4.9,11.3
919,4017,140037,6.5,15.8
919,4021,141004,11.2,35.6
919,4022,142051,5.9,14.7
919,4024,143131,5.7,14.9
919,4025,144402,3.6,4.2
919,4028,137270,4.2,7.6
919,4029,117512,7.1,20.7
919,4043,138286,4.1,6.8
919,4047,117515,6.4,19.8
919,4066,117518,5.7,14.9
919,4067,140294,4.2,7.6
919,4070,136973,4.6,7.5
