RECTYPE,LEA,ESTAB,URN,SCHNAME,ICLOSE,NFTYPE,TPUP,ATT8SCR,P8PUP,TP8ADJ,P8MEA,P8CILOW,P8CIUPP,P8MEA_ORIG,P8CILOW_ORIG,P8CIUPP_ORIG,PTL2BASICS_94,PTL2BASICS_95,EBACCAPS,PTEBACC_E_PTQ_EE,PTEBACC_94,PTEBACC_95,PT5EM_94,P8_BANDING
1,821,4104,136319,Denbigh High School,0,ACC,225,50.0,219,1.00,0.84,0.68,1.01,0.84,0.67,1.01,61%,42%,4.58,68%,39%,25%,61%,1
1,887,4069,136337,Fort Pitt Grammar School,0,ACC,117,64.4,109,1.00,0.41,0.18,0.65,0.41,0.17,0.65,98%,79%,5.84,59%,53%,40%,98%,2
1,916,5403,136353,Pate's Grammar School,0,ACC,122,80.4,97,1.00,0.84,0.59,1.09,0.83,0.57,1.08,99%,98%,7.49,73%,73%,73%,98%,1
2,886,6046,118993,Helen Allison School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,888,6024,119851,Heathland Private School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,811,7018,118145,St Anne's School and Sixth Form College,0,CYS,6,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,850,7073,116640,Samuel Cody Specialist Sports College,0,CYS,31,7.7,24,0.00,-1.17,-1.68,-0.67,-1.17,-1.69,-0.66,0%,0%,0.64,0%,0%,0%,0%,5
1,813,4501,118112,Sir John Nelthorpe School,0,VC,108,48.3,103,0.00,-0.21,-0.45,0.04,-0.21,-0.46,0.04,75%,43%,4.56,56%,43%,29%,69%,3
1,919,6221,117648,Haberdashers' Aske's Boys' School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,811,4050,118072,Beverley High School,0,CY,149,57.8,147,1.00,0.59,0.38,0.79,0.58,0.38,0.79,83%,61%,5.36,68%,54%,40%,82%,1
1,919,5419,117591,Chancellor's School,0,FD,174,51.9,172,3.00,0.15,-0.04,0.34,0.12,-0.07,0.31,77%,53%,4.67,53%,43%,26%,72%,3
1,896,6017,111483,Cransley School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,895,7111,111507,Springfield School,0,CYS,13,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,886,5459,118931,Dover Grammar School for Boys,0,FD,120,56.2,116,0.00,-0.16,-0.39,0.07,-0.16,-0.39,0.08,91%,67%,4.98,50%,28%,13%,89%,3
1,886,6003,118940,Dover College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,888,6006,119824,Scarisbrick Hall School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,919,7008,117667,Garston Manor School,0,CYS,23,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,886,5425,118897,The Malling School,0,FD,108,32.2,106,3.00,-0.79,-1.03,-0.55,-0.80,-1.04,-0.55,40%,17%,2.67,6%,4%,1%,31%,5
2,919,7028,117684,Amwell View School,0,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,6109,117631,Rudolf Steiner School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,811,4055,118076,The Market Weighton School,0,CY,74,45.1,73,1.00,-0.25,-0.54,0.04,-0.27,-0.57,0.02,58%,35%,3.60,12%,8%,8%,58%,3
1,919,4009,137288,Hitchin Girls' School,0,ACC,163,57.6,160,0.00,0.62,0.43,0.82,0.62,0.42,0.82,83%,63%,5.16,45%,42%,30%,82%,1
1,811,4053,137306,Hessle High School and Penshurst Primary School,0,ACC,177,48.6,171,0.00,0.22,0.03,0.41,0.22,0.03,0.42,68%,47%,4.06,24%,18%,12%,66%,2
1,936,4457,142284,The Bishop David Brown School,0,ACC,97,42.6,93,0.00,-0.30,-0.55,-0.04,-0.30,-0.56,-0.03,54%,31%,3.61,49%,12%,9%,53%,4
1,821,4606,142310,Cardinal Newman Catholic School A Specialist Science College,0,ACC,243,47.8,232,2.00,0.15,-0.02,0.31,0.14,-0.03,0.31,60%,45%,4.05,16%,10%,8%,57%,3
1,336,4113,142317,Highfields School,0,ACC,244,50.5,233,2.00,0.27,0.11,0.43,0.27,0.10,0.43,75%,56%,4.24,34%,30%,19%,72%,2
2,372,7011,142795,Hilltop School,0,ACCS,7,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,935,4103,143362,Stowupland High School,0,ACC,165,41.1,161,0.00,-0.16,-0.36,0.03,-0.16,-0.36,0.04,57%,31%,3.45,29%,13%,8%,53%,3
1,936,5408,143808,de Stafford School,0,ACC,136,41.5,129,0.00,-0.29,-0.51,-0.08,-0.29,-0.52,-0.07,57%,33%,3.36,13%,9%,7%,54%,4
1,350,4501,143773,Rivington and Blackrod High School,0,ACC,264,42.8,259,7.00,-0.38,-0.53,-0.23,-0.39,-0.55,-0.24,56%,36%,3.53,18%,13%,8%,53%,4
1,893,4501,144435,Ludlow Church of England School,0,ACC,116,42.5,112,2.00,-0.23,-0.46,0.00,-0.24,-0.48,0.00,55%,34%,3.77,37%,16%,9%,52%,3
2,936,7010,125455,St Dominic's School,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,845,4000,131601,Peacehaven Community School,0,FD,173,40.4,168,4.00,-0.18,-0.37,0.01,-0.20,-0.39,0.00,62%,29%,3.30,17%,10%,6%,51%,3
1,373,4257,107139,High Storrs School,0,CY,233,52.5,224,2.00,0.28,0.11,0.44,0.27,0.10,0.44,83%,60%,4.62,39%,23%,18%,76%,2
2,873,7001,134193,The Harbour School,0,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,926,7021,135119,Churchill Park Complex Needs School,0,FDS,20,0.1,20,0.00,-1.52,-2.08,-0.97,-1.52,-2.09,-0.96,0%,0%,0.01,0%,0%,0%,0%,5
1,391,4450,108525,Walker Technology College,0,FD,185,37.5,175,3.00,-0.40,-0.59,-0.21,-0.41,-0.60,-0.22,53%,35%,2.87,0%,0%,0%,43%,4
2,830,7014,113037,Bennerley Fields Specialist Speech and Language College,0,CYS,7,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,850,7023,116611,Rachel Madocks School,0,CYS,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,811,6000,118126,Hull Collegiate School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,813,7019,118146,St Hugh's School,0,CYS,27,0.9,26,0.00,-1.32,-1.81,-0.84,-1.32,-1.82,-0.83,0%,0%,0.09,0%,0%,0%,0%,5
1,896,4611,111451,Ellesmere Port Catholic High School,0,VA,122,41.0,118,0.00,-0.35,-0.58,-0.12,-0.35,-0.58,-0.12,41%,21%,3.31,20%,12%,8%,41%,4
2,810,7000,118138,Northcott School,0,CYS,22,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,885,6014,117020,Heathfield Knoll,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,885,6016,117022,Dodderhill School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,318,6006,137018,Radnor House,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,381,5404,137036,Lightcliffe Academy,0,AC,217,42.9,215,2.00,-0.42,-0.59,-0.25,-0.43,-0.60,-0.26,63%,37%,3.57,24%,12%,8%,56%,4
1,330,4005,139047,Four Dwellings Academy,0,AC,78,42.7,52,1.00,0.27,-0.07,0.61,0.26,-0.09,0.61,47%,21%,3.75,41%,15%,8%,46%,3
1,894,4425,139536,The Telford Park School,0,AC,81,34.4,71,0.00,-0.59,-0.89,-0.30,-0.59,-0.89,-0.29,27%,12%,2.91,54%,6%,2%,21%,5
2,313,6083,136740,PPP Community School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,301,6003,136746,Lady Aisha Academy,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,353,6000,137822,Westwood High,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,352,6006,137887,Music Stuff,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,874,4002,137880,Stanground Academy,0,AC,205,41.0,185,4.00,-0.37,-0.55,-0.19,-0.38,-0.57,-0.19,56%,34%,3.67,59%,26%,14%,47%,4
1,204,6907,131609,The Bridge Academy,0,AC,167,50.5,161,0.00,0.45,0.26,0.65,0.45,0.25,0.65,68%,41%,4.43,29%,19%,14%,66%,2
1,881,4004,137152,Ormiston Rivers Academy,0,AC,120,45.2,119,2.00,0.11,-0.11,0.34,0.10,-0.14,0.33,54%,33%,3.67,14%,13%,6%,52%,3
1,894,4439,133708,Hadley Learning Community - Secondary Phase,0,CY,176,44.3,174,1.00,0.34,0.16,0.53,0.34,0.15,0.53,52%,28%,3.78,34%,16%,10%,52%,2
2,306,7004,101853,Beckmead School,0,CYS,37,5.5,35,0.00,-2.45,-2.87,-2.03,-2.45,-2.88,-2.02,3%,0%,0.22,0%,0%,0%,3%,5
1,888,4018,119719,Colne Park High School,0,CY,194,45.8,193,2.00,-0.07,-0.25,0.11,-0.08,-0.26,0.10,67%,39%,3.99,24%,20%,15%,60%,3
2,810,7006,118139,Frederick Holmes School,0,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,861,7011,124503,Kemball Special School,0,CYS,6,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,933,4308,123881,Chilton Trinity,0,FD,155,43.9,147,2.00,-0.33,-0.53,-0.12,-0.33,-0.54,-0.12,58%,26%,3.64,21%,14%,8%,51%,4
2,207,7164,141957,Parkwood Hall Co-Operative Academy,0,ACCS,11,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,919,6003,117602,The Aldenham Foundation,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,884,6010,117048,Cambian Hereford School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,885,7019,117064,New College Worcester (NMSS),0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,850,7075,116641,The Mark Way School,0,CYS,13,9.2,12,0.00,-1.46,-2.18,-0.75,-1.46,-2.19,-0.73,0%,0%,0.05,0%,0%,0%,0%,5
1,919,5405,117577,The Bishop's Stortford High School,0,FD,154,58.1,151,1.00,0.56,0.36,0.76,0.55,0.34,0.76,82%,66%,5.52,69%,53%,38%,82%,1
1,919,6041,117618,Tring Park School for the Performing Arts,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6136,117638,St Columba's College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,852,4311,116469,Cantell School,0,FD,170,44.2,143,1.00,0.06,-0.15,0.26,0.05,-0.16,0.27,58%,36%,3.70,37%,22%,12%,56%,3
2,885,7001,117049,Rigby Hall Day Special School,0,CYS,13,0.8,12,0.00,-1.78,-2.49,-1.06,-1.78,-2.51,-1.05,0%,0%,0.06,0%,0%,0%,0%,5
1,850,6026,116563,Meoncross School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,813,4491,118109,Baysgarth School,0,CY,122,46.3,121,0.00,0.27,0.04,0.50,0.27,0.04,0.50,63%,35%,3.88,31%,26%,22%,61%,2
1,919,4003,138582,Samuel Ryder Academy,0,AC,69,42.6,65,0.00,0.10,-0.21,0.41,0.10,-0.21,0.41,58%,32%,3.68,32%,19%,13%,52%,3
2,856,7221,131099,West Gate School,0,FDS,14,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,841,6006,137511,Priory Hurworth House,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,359,4002,137783,Lowton Church of England High School,0,FD,100,47.9,98,1.00,-0.32,-0.57,-0.06,-0.32,-0.57,-0.06,64%,35%,4.03,14%,12%,8%,59%,4
2,926,6002,138138,Westfield House School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,889,4000,138220,Tauheedul Islam Boys' High School,0,F,99,61.6,97,0.00,1.32,1.07,1.57,1.32,1.06,1.58,90%,75%,5.60,99%,60%,44%,88%,1
1,893,4396,123570,Belvidere School,0,CY,164,44.9,161,4.00,-0.03,-0.23,0.16,-0.07,-0.27,0.13,68%,40%,3.89,27%,15%,9%,65%,3
1,878,4183,113540,Okehampton College,0,FD,223,47.6,217,3.00,0.10,-0.07,0.27,0.09,-0.08,0.26,68%,41%,4.03,30%,17%,11%,59%,3
1,835,4002,141735,The Sir John Colfox Academy,0,ACC,135,46.0,134,0.00,-0.07,-0.29,0.14,-0.07,-0.29,0.15,62%,41%,4.21,62%,32%,22%,53%,3
1,330,4804,103541,Archbishop Ilsley Catholic School,0,VA,195,42.2,181,0.00,-0.29,-0.48,-0.11,-0.29,-0.48,-0.10,58%,32%,3.43,25%,10%,7%,55%,4
2,881,7045,141765,Castledon School,0,ACCS,16,0.2,16,0.00,-1.57,-2.19,-0.95,-1.57,-2.20,-0.94,0%,0%,0.00,0%,0%,0%,0%,5
1,895,4139,111417,Ruskin Community High School,0,CY,78,41.8,66,2.00,-0.02,-0.32,0.29,-0.06,-0.37,0.25,53%,33%,3.35,19%,8%,4%,47%,3
1,891,4669,122898,Minster School,0,VA,236,56.3,233,2.00,0.35,0.18,0.51,0.33,0.16,0.49,84%,58%,5.13,57%,39%,29%,79%,2
1,816,4153,121684,Fulford School,0,CY,207,54.0,198,0.00,0.31,0.13,0.49,0.31,0.13,0.49,78%,53%,5.02,57%,39%,27%,75%,2
1,355,4039,105977,Moorside High School,0,CY,205,44.1,202,3.00,-0.35,-0.52,-0.17,-0.37,-0.55,-0.19,64%,41%,3.65,21%,12%,8%,58%,4
1,856,4244,141916,Rushey Mead Academy,0,ACC,301,53.0,283,2.00,0.75,0.60,0.90,0.74,0.59,0.89,74%,55%,5.00,63%,49%,35%,72%,1
1,896,4153,111422,Upton-by-Chester High School,0,FD,208,52.5,190,1.00,0.12,-0.06,0.29,0.11,-0.07,0.29,77%,51%,4.88,62%,36%,25%,74%,3
1,919,6012,117606,St Margaret's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6038,117617,St Albans High School for Girls,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,852,4262,116450,Regents Park Community College,0,FD,133,44.2,116,1.00,0.36,0.13,0.59,0.36,0.12,0.59,58%,38%,3.62,28%,14%,9%,55%,2
1,850,4113,116411,The Toynbee School,0,CY,151,50.3,149,2.00,-0.09,-0.29,0.11,-0.11,-0.31,0.10,74%,52%,4.62,44%,30%,23%,68%,3
1,919,6000,117600,Abbot's Hill School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,312,4000,138368,Parkside Studio College,0,SS,26,16.8,17,1.00,-1.06,-1.66,-0.46,-1.08,-1.69,-0.47,12%,0%,1.18,0%,0%,0%,12%,NA
1,383,4065,137065,The Co-operative Academy of Leeds,0,AC,174,33.7,156,3.00,-0.26,-0.46,-0.06,-0.27,-0.47,-0.06,39%,20%,3.02,41%,13%,8%,34%,4
1,873,4000,137867,Thomas Clarkson Academy,0,AC,204,37.8,182,0.00,0.11,-0.07,0.30,0.11,-0.08,0.30,44%,26%,3.10,17%,9%,6%,42%,3
1,803,6008,137950,Ashwicke Hall School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,840,6012,136748,Highcroft School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,341,6906,131065,North Liverpool Academy,0,AC,168,41.3,152,0.00,-0.19,-0.39,0.01,-0.19,-0.40,0.01,51%,30%,2.97,8%,5%,4%,43%,3
1,916,4003,137690,Millbrook Academy,1,AC,105,38.7,99,3.00,-0.32,-0.57,-0.07,-0.37,-0.63,-0.12,48%,28%,3.30,56%,7%,2%,41%,4
2,340,6001,136752,Lawrence House School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,373,6002,136936,Brantwood Specialist School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,382,4002,139076,Manor Croft Academy,0,AC,110,51.2,108,0.00,0.70,0.46,0.93,0.70,0.45,0.94,83%,64%,4.27,18%,15%,13%,78%,1
2,210,7048,100873,Spa School,0,CYS,13,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,810,4626,118117,St Mary's College,0,VA,251,54.1,237,0.00,0.86,0.70,1.02,0.86,0.70,1.02,75%,52%,4.96,79%,51%,33%,73%,1
1,886,5411,144100,Dartford Grammar School for Girls,0,ACC,155,73.1,148,2.00,0.75,0.55,0.96,0.74,0.53,0.95,99%,97%,6.75,68%,68%,65%,98%,1
1,855,4026,140103,Hastings High School,0,ACC,175,50.8,173,0.00,0.35,0.16,0.54,0.35,0.16,0.54,78%,54%,4.45,23%,18%,12%,71%,2
1,936,4073,143902,Therfield School,0,ACC,109,49.0,105,2.00,0.12,-0.13,0.36,0.10,-0.14,0.35,62%,45%,4.23,22%,17%,15%,56%,3
1,332,4105,103859,Pedmore Technology College and Community School,0,FD,115,37.8,113,1.00,-0.41,-0.64,-0.18,-0.43,-0.67,-0.20,46%,24%,3.11,22%,10%,7%,36%,4
2,921,7000,118226,St Catherine's School,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,850,7068,116636,Treloar School,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,919,7024,117681,Breakspeare School,0,CYS,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,919,7026,117683,Watling View School,0,CYS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,850,4163,116431,Harrow Way Community School,0,CY,170,46.3,160,1.00,0.04,-0.15,0.24,0.04,-0.16,0.24,58%,40%,3.84,24%,13%,9%,58%,3
1,852,6006,116580,King Edward VI School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,851,6001,116582,St John's College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,885,7009,117056,Pitcheroak School,0,CYS,10,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,895,4127,111410,Middlewich High School,0,CY,124,42.4,123,0.00,-0.23,-0.45,0.00,-0.23,-0.45,0.00,49%,29%,3.49,16%,9%,5%,47%,3
1,850,4153,116426,Test Valley School,0,CY,101,43.0,98,0.00,-0.43,-0.68,-0.18,-0.43,-0.68,-0.17,64%,38%,3.67,19%,13%,8%,57%,4
1,874,4000,137082,Nene Park Academy,0,AC,170,39.4,162,1.00,-0.66,-0.85,-0.46,-0.66,-0.86,-0.46,51%,28%,3.55,73%,16%,7%,42%,5
2,886,6137,137795,Sallygate School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,334,4661,136347,John Henry Newman Catholic College,0,AC,192,44.1,186,3.00,-0.16,-0.34,0.02,-0.17,-0.35,0.02,63%,39%,3.77,30%,19%,11%,57%,3
2,893,6029,138580,Physis Heathgates Academy,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,893,6030,138875,Amberleigh Therapeutic School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,812,8005,130585,Grimsby Institute of Further and Higher Education,0,FESI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,860,7043,144209,Wightwick Hall School,0,ACCS,11,5.4,10,0.00,-1.36,-2.15,-0.58,-1.36,-2.16,-0.56,9%,0%,0.26,0%,0%,0%,0%,5
1,352,4248,143260,Parrs Wood High School,0,ACC,294,49.8,280,0.00,0.18,0.03,0.33,0.18,0.03,0.33,67%,47%,4.28,41%,26%,19%,64%,2
1,203,4271,141309,Stationers' Crown Woods Academy,0,ACC,263,41.1,250,7.00,-0.66,-0.81,-0.50,-0.69,-0.85,-0.53,51%,36%,3.65,60%,22%,16%,47%,5
1,831,4178,112952,Derby Moor Community Sports College,0,FD,247,44.7,237,4.00,-0.01,-0.17,0.16,-0.02,-0.18,0.14,61%,42%,4.02,56%,32%,19%,55%,3
1,919,5425,117596,Goffs - Churchgate Academy,0,FD,44,41.5,39,1.00,0.04,-0.35,0.44,0.04,-0.36,0.45,50%,34%,3.02,18%,7%,2%,48%,3
1,931,4125,143890,Larkmead School,0,ACC,118,45.5,113,2.00,0.07,-0.16,0.30,0.06,-0.18,0.30,63%,46%,3.97,35%,22%,14%,58%,3
1,891,4041,122830,Garibaldi College,0,CY,99,41.6,97,0.00,-0.07,-0.32,0.18,-0.07,-0.32,0.19,49%,30%,3.10,8%,3%,0%,45%,3
1,889,4800,141565,Tauheedul Islam Girls' High School,0,ACC,120,67.5,115,0.00,1.91,1.68,2.14,1.91,1.67,2.15,93%,84%,6.49,91%,79%,76%,93%,1
1,860,4178,143899,Chase Terrace Technology College,0,ACC,216,44.5,213,2.00,-0.09,-0.26,0.08,-0.11,-0.28,0.06,59%,33%,3.56,11%,8%,5%,58%,3
1,815,4076,121680,Richmond School,0,CY,236,49.0,234,0.00,0.25,0.08,0.41,0.25,0.08,0.41,69%,44%,4.04,33%,23%,16%,67%,2
1,850,6049,116575,Ditcham Park School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,850,6032,116584,St Edward's School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,850,7020,116609,Icknield School,0,CYS,8,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,919,7025,117682,Woodfield School,0,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,850,7033,116618,St Francis Special School,0,CYS,8,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,850,4147,116423,The Hayling College,0,FD,89,45.0,87,1.00,-0.18,-0.45,0.08,-0.19,-0.46,0.08,57%,42%,3.72,16%,15%,10%,54%,3
2,919,7016,117674,Batchwood School,0,CYS,15,7.2,15,0.00,-1.93,-2.57,-1.29,-1.93,-2.58,-1.27,0%,0%,0.44,0%,0%,0%,0%,5
1,807,6905,136139,Freebrough Academy,0,AC,120,37.8,120,7.00,-0.94,-1.16,-0.71,-0.99,-1.22,-0.76,47%,27%,2.79,23%,10%,3%,43%,5
1,344,4798,136411,Birkenhead Park School,0,AC,87,36.4,74,0.00,-0.61,-0.90,-0.33,-0.61,-0.91,-0.32,49%,21%,3.06,29%,13%,5%,40%,5
1,895,4001,137064,The Macclesfield Academy,0,AC,81,38.6,77,3.00,-0.67,-0.95,-0.39,-0.70,-0.99,-0.41,52%,32%,3.01,0%,0%,0%,42%,5
1,880,6006,136738,EF Academy Torbay,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,888,4001,136801,Preston Muslim Girls High School,0,VA,84,63.7,79,0.00,1.29,1.01,1.57,1.29,1.01,1.58,88%,64%,6.11,92%,68%,50%,88%,1
1,896,4001,138148,Hartford Church of England High School,0,VA,157,48.2,153,3.00,0.02,-0.18,0.22,0.00,-0.21,0.20,69%,47%,4.50,67%,46%,29%,67%,3
1,203,4000,138449,Harris Academy Greenwich,0,AC,176,51.7,157,0.00,0.45,0.25,0.65,0.45,0.25,0.65,74%,51%,4.98,91%,47%,29%,71%,2
1,891,4001,137117,Retford Oaks Academy,0,AC,158,42.9,158,1.00,-0.12,-0.31,0.08,-0.12,-0.32,0.08,52%,30%,3.60,26%,13%,10%,49%,3
2,830,6003,136954,High Grange School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,929,6002,137385,Get U Started Training,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,309,4703,139362,St Thomas More Catholic School,0,ACC,149,41.6,89,0.00,0.20,-0.06,0.46,0.20,-0.07,0.47,59%,38%,3.35,15%,11%,7%,54%,3
1,938,4800,144243,St Philip Howard Catholic School,0,ACC,150,52.7,145,0.00,0.72,0.51,0.92,0.72,0.51,0.93,74%,50%,4.52,31%,25%,22%,72%,1
1,815,4073,143288,Scalby School,0,ACC,196,49.6,195,2.00,0.46,0.28,0.64,0.45,0.27,0.63,73%,57%,4.49,52%,45%,35%,71%,2
1,373,4271,107143,Stocksbridge High School,0,CY,144,43.4,142,2.00,-0.27,-0.48,-0.06,-0.27,-0.49,-0.06,58%,38%,3.70,15%,13%,10%,56%,4
1,929,4417,143291,Queen Elizabeth High School,0,ACC,303,57.1,296,2.00,0.64,0.50,0.79,0.64,0.49,0.79,80%,68%,4.91,26%,23%,20%,79%,NA
